iso-date,precip,tmin,tavg,tmax,globrad,wind,relhumid
1989-10-08,0.14,5.24,9.175,13.11,6.04,2.27,80.83
1989-10-09,0.03,6.00,9.365,12.73,4.51,2.54,75.55
1989-10-10,0.21,0.88,6.625,12.37,7.21,3.27,81.87
1989-10-11,0.22,3.23,6.82,10.41,5.21,3.93,87.84
1989-10-12,0.04,5.77,8.64,11.51,3.59,2.04,79.35
1989-10-13,0.00,4.21,10.545,16.88,7.19,3.66,81.56
1989-10-14,0.06,5.67,11.195,16.72,8.59,3.12,77.36
1989-10-15,0.09,5.16,8.754999999999999,12.35,6.33,3.07,78.73
1989-10-16,0.00,0.97,7.175000000000001,13.38,10.14,1.95,74.89
1989-10-17,0.00,2.83,9.825,16.82,8.27,1.30,79.83
1989-10-18,0.01,2.44,8.870000000000001,15.30,7.04,0.93,80.76
1989-10-19,0.00,1.76,9.675,17.59,7.82,1.37,78.15
1989-10-20,0.00,2.09,9.67,17.25,8.02,2.16,78.17
1989-10-21,0.00,4.43,11.035,17.64,7.29,2.12,84.26
1989-10-22,0.00,4.25,12.145,20.04,8.70,1.69,79.70
1989-10-23,0.00,4.42,13.260000000000002,22.10,9.34,2.94,70.80
1989-10-24,0.00,4.48,12.055,19.63,8.19,1.40,79.46
1989-10-25,0.01,4.40,11.940000000000001,19.48,6.62,1.50,80.07
1989-10-26,0.00,4.80,11.59,18.38,6.24,1.12,81.94
1989-10-27,0.00,5.57,13.03,20.49,6.89,1.16,77.86
1989-10-28,0.00,6.87,14.125,21.38,8.00,3.42,68.16
1989-10-29,1.74,5.87,10.84,15.81,2.88,2.01,88.43
1989-10-30,1.52,8.06,11.245000000000001,14.43,2.70,2.91,91.32
1989-10-31,0.87,9.59,11.455,13.32,2.65,3.75,76.77
1989-11-01,0.29,8.35,11.0,13.65,2.98,1.47,91.30
1989-11-02,0.00,7.51,11.254999999999999,15.00,4.94,4.55,73.31
1989-11-03,0.00,2.72,8.01,13.30,5.25,1.52,87.48
1989-11-04,0.34,3.75,9.49,15.23,4.05,2.32,90.91
1989-11-05,0.00,4.50,8.55,12.60,5.67,3.72,84.32
1989-11-06,5.27,8.60,11.765,14.93,2.81,3.60,69.43
1989-11-07,0.00,5.01,7.95,10.89,2.37,2.66,77.56
1989-11-08,0.00,5.86,7.015000000000001,8.17,2.35,2.91,84.68
1989-11-09,0.00,4.26,6.905,9.55,2.46,1.92,88.33
1989-11-10,0.00,2.52,6.435,10.35,5.62,1.70,73.62
1989-11-11,0.00,-2.93,1.24,5.41,3.10,1.91,94.27
1989-11-12,0.00,1.27,4.065,6.86,2.96,2.09,86.86
1989-11-13,0.00,-1.17,1.79,4.75,3.16,2.14,89.17
1989-11-14,0.00,-2.59,1.06,4.71,4.33,1.43,84.89
1989-11-15,0.56,-2.41,1.7199999999999998,5.85,2.11,2.79,95.40
1989-11-16,0.17,0.14,2.7049999999999996,5.27,3.40,4.60,78.13
1989-11-17,0.00,-4.62,-1.36,1.90,6.40,2.50,74.14
1989-11-18,0.00,-7.81,-2.295,3.22,6.16,1.35,73.63
1989-11-19,0.00,-8.62,-2.1299999999999994,4.36,5.55,1.70,78.48
1989-11-20,0.00,-5.59,-0.71,4.17,2.59,2.13,79.32
1989-11-21,0.00,-0.62,0.5049999999999999,1.63,1.93,2.02,83.64
1989-11-22,0.96,-1.96,-0.245,1.47,1.90,3.41,95.00
1989-11-23,1.89,-4.59,-1.915,0.76,4.97,4.03,77.24
1989-11-24,1.01,-5.30,-1.48,2.34,1.92,4.15,83.92
1989-11-25,0.22,-6.70,-2.7600000000000002,1.18,3.90,2.46,72.20
1989-11-26,1.30,-12.57,-6.995,-1.42,1.81,3.26,100.00
1989-11-27,0.00,-5.47,-1.2899999999999998,2.89,2.52,2.97,97.15
1989-11-28,0.00,-3.88,-0.15500000000000003,3.57,3.13,4.94,77.82
1989-11-29,0.00,-10.67,-6.42,-2.17,5.35,1.06,66.10
1989-11-30,0.00,-12.84,-8.395,-3.95,2.70,0.92,77.00
1989-12-01,0.00,-12.66,-7.15,-1.64,3.85,0.87,78.31
1989-12-02,0.00,-11.29,-5.85,-0.41,2.31,1.34,83.53
1989-12-03,0.00,-11.36,-5.7749999999999995,-0.19,3.62,1.19,80.54
1989-12-04,0.00,-11.69,-7.8,-3.91,2.09,0.76,88.23
1989-12-05,0.00,-9.21,-4.595000000000001,0.02,1.81,1.14,94.35
1989-12-06,0.00,-9.98,-6.08,-2.18,1.64,2.32,100.00
1989-12-07,0.00,-4.14,0.7550000000000003,5.65,3.39,5.32,82.14
1989-12-08,0.00,-7.87,-3.4050000000000002,1.06,4.45,1.02,73.66
1989-12-09,0.36,-8.55,-5.04,-1.53,1.75,1.82,95.20
1989-12-10,0.00,-10.27,-5.88,-1.49,4.58,1.67,76.11
1989-12-11,0.07,-14.46,-9.705,-4.95,2.22,1.50,95.57
1989-12-12,1.31,-6.72,-3.435,-0.15,3.05,1.22,86.48
1989-12-13,0.08,-5.29,-0.4049999999999998,4.48,2.66,4.07,94.43
1989-12-14,0.00,2.16,5.675,9.19,2.05,4.00,77.60
1989-12-15,4.39,4.35,6.3999999999999995,8.45,1.63,2.32,86.27
1989-12-16,0.87,5.09,8.59,12.09,1.64,3.04,86.78
1989-12-17,0.90,1.27,5.279999999999999,9.29,1.97,2.07,100.00
1989-12-18,0.00,5.58,8.85,12.12,4.37,3.39,83.50
1989-12-19,4.72,6.81,10.645,14.48,2.44,3.64,79.46
1989-12-20,4.95,2.07,5.32,8.57,1.56,2.57,87.38
1989-12-21,0.56,6.40,7.745,9.09,1.57,3.69,90.97
1989-12-22,1.14,4.98,7.41,9.84,1.58,1.36,92.11
1989-12-23,0.11,2.61,5.1899999999999995,7.77,2.58,5.03,76.87
1989-12-24,0.15,0.69,2.5199999999999996,4.35,1.67,1.83,91.46
1989-12-25,0.00,0.72,2.3,3.88,1.61,1.38,95.68
1989-12-26,0.00,-2.36,1.2449999999999999,4.85,4.56,1.42,79.28
1989-12-27,0.00,-6.06,-2.775,0.51,2.59,1.70,90.35
1989-12-28,0.00,-6.50,-2.075,2.35,4.14,1.27,80.06
1989-12-29,0.00,-8.65,-4.155,0.34,3.36,3.50,95.73
1989-12-30,0.00,-4.80,-1.5949999999999998,1.61,3.27,1.35,84.64
1989-12-31,0.00,-5.23,-2.89,-0.55,1.63,1.00,95.18
1990-01-01,0.01,-3.97,-2.255,-0.54,1.61,2.62,96.59
1990-01-02,0.01,-2.22,-1.54,-0.86,1.62,1.30,91.63
1990-01-03,0.00,-2.91,-1.495,-0.08,2.29,2.05,73.06
1990-01-04,0.00,-5.94,-3.0050000000000003,-0.07,3.91,1.52,79.66
1990-01-05,0.00,-8.45,-5.145,-1.84,2.10,2.39,86.37
1990-01-06,0.00,-10.94,-7.345,-3.75,3.81,1.22,79.50
1990-01-07,0.00,-14.28,-10.219999999999999,-6.16,2.63,1.23,92.43
1990-01-08,0.00,-11.86,-9.665,-7.47,1.70,3.36,91.87
1990-01-09,0.00,-9.47,-7.42,-5.37,1.72,1.52,94.24
1990-01-10,0.00,-5.94,-3.2950000000000004,-0.65,1.74,1.12,96.01
1990-01-11,0.00,-4.23,-2.9050000000000002,-1.58,1.97,3.19,91.23
1990-01-12,0.00,-4.19,-2.4800000000000004,-0.77,1.78,1.65,94.29
1990-01-13,0.00,-6.00,-3.615,-1.23,1.83,3.07,81.24
1990-01-14,0.00,-6.91,-5.02,-3.13,1.82,1.40,100.00
1990-01-15,0.28,-4.59,-3.8499999999999996,-3.11,1.84,4.51,93.56
1990-01-16,0.07,-4.80,-1.5949999999999998,1.61,1.86,2.29,100.00
1990-01-17,0.21,1.18,4.165,7.15,1.92,3.08,94.75
1990-01-18,0.00,-0.19,3.34,6.87,4.28,2.24,74.68
1990-01-19,0.66,-1.69,1.5650000000000002,4.82,3.87,2.41,81.86
1990-01-20,0.15,-1.52,1.06,3.64,2.14,2.71,89.44
1990-01-21,0.66,0.39,2.505,4.62,1.99,1.44,100.00
1990-01-22,0.54,2.41,5.08,7.75,2.14,1.92,92.28
1990-01-23,0.00,0.46,3.04,5.62,3.14,2.29,92.08
1990-01-24,0.05,-0.66,1.565,3.79,2.41,3.50,92.09
1990-01-25,0.05,-0.88,2.89,6.66,3.25,4.35,87.75
1990-01-26,0.02,2.67,5.455,8.24,2.15,4.27,82.13
1990-01-27,0.00,0.36,4.37,8.38,4.18,4.10,70.64
1990-01-28,0.10,-1.25,2.695,6.64,2.21,1.77,94.37
1990-01-29,0.11,-0.11,3.795,7.70,3.58,1.71,82.29
1990-01-30,0.54,-1.45,1.6949999999999998,4.84,2.37,1.81,100.00
1990-01-31,0.02,2.05,5.18,8.31,3.11,2.19,92.77
1990-02-01,0.00,4.47,6.27,8.07,2.44,3.52,86.00
1990-02-02,0.07,4.48,6.76,9.04,2.73,2.40,82.12
1990-02-03,0.00,0.34,5.365,10.39,5.88,2.47,78.18
1990-02-04,0.00,3.01,6.3,9.59,6.66,5.85,66.98
1990-02-05,0.00,-3.20,2.7399999999999998,8.68,6.49,1.20,73.91
1990-02-06,0.00,-4.49,3.01,10.51,6.30,1.10,67.23
1990-02-07,0.00,-1.04,4.08,9.20,7.88,3.08,67.21
1990-02-08,0.00,0.31,4.640000000000001,8.97,3.97,5.03,75.19
1990-02-09,0.00,1.07,4.505,7.94,5.09,4.08,64.05
1990-02-10,0.00,-2.76,2.31,7.38,7.89,2.55,74.83
1990-02-11,3.69,-1.55,1.1549999999999998,3.86,2.78,4.98,85.82
1990-02-12,0.80,-0.06,1.01,2.08,2.82,4.78,92.81
1990-02-13,0.30,-0.99,2.0549999999999997,5.10,6.22,2.14,80.44
1990-02-14,1.25,-2.40,2.21,6.82,6.19,8.13,85.13
1990-02-15,6.80,0.23,2.47,4.71,2.96,1.36,80.82
1990-02-16,0.28,0.14,2.01,3.88,4.47,3.56,77.87
1990-02-17,0.00,-1.81,2.0300000000000002,5.87,6.73,2.11,74.93
1990-02-18,0.00,-3.99,-0.17000000000000015,3.65,3.32,1.66,92.83
1990-02-19,0.00,-0.67,4.71,10.09,6.93,0.71,79.50
1990-02-20,0.01,-1.01,4.15,9.31,5.35,1.33,88.77
1990-02-21,0.01,-0.70,4.635000000000001,9.97,6.41,1.03,91.67
1990-02-22,0.00,-0.64,6.27,13.18,8.22,1.64,65.02
1990-02-23,0.00,-2.65,5.944999999999999,14.54,10.85,1.07,59.00
1990-02-24,0.00,-3.30,5.09,13.48,9.97,1.28,76.27
1990-02-25,0.00,-3.15,6.745,16.64,9.72,2.12,73.07
1990-02-26,8.04,4.78,11.015,17.25,5.38,5.99,59.29
1990-02-27,11.03,1.21,5.35,9.49,3.60,5.51,68.20
1990-02-28,5.57,0.90,4.1,7.30,8.08,8.75,72.00
1990-03-01,3.02,1.16,4.2,7.24,7.07,10.53,73.92
1990-03-02,0.10,0.29,3.555,6.82,7.85,6.04,60.87
1990-03-03,0.14,-1.67,0.7050000000000001,3.08,6.52,4.16,83.99
1990-03-04,0.12,-2.84,1.5899999999999999,6.02,4.18,3.23,84.63
1990-03-05,0.00,2.12,5.790000000000001,9.46,4.50,3.51,71.56
1990-03-06,0.00,3.97,8.135,12.30,4.55,4.70,62.74
1990-03-07,0.00,7.26,9.024999999999999,10.79,4.09,4.10,73.83
1990-03-08,0.00,1.69,8.65,15.61,11.10,3.49,65.04
1990-03-09,0.34,1.22,8.875,16.53,7.88,5.05,62.30
1990-03-10,1.95,2.12,5.609999999999999,9.10,7.04,6.04,74.66
1990-03-11,0.00,4.46,10.315000000000001,16.17,8.21,4.94,78.05
1990-03-12,0.00,7.23,11.57,15.91,9.22,4.27,62.27
1990-03-13,0.00,0.58,5.825,11.07,14.30,3.50,60.57
1990-03-14,0.07,-1.71,5.34,12.39,10.96,1.25,62.65
1990-03-15,0.03,3.36,6.79,10.22,7.33,2.25,80.94
1990-03-16,0.00,-2.22,5.725,13.67,10.86,1.85,67.53
1990-03-17,0.00,-2.30,6.85,16.00,14.22,1.66,52.40
1990-03-18,0.00,-3.14,7.295,17.73,14.77,2.01,51.79
1990-03-19,0.00,-2.70,8.825000000000001,20.35,15.24,1.90,44.90
1990-03-20,0.00,-1.84,9.27,20.38,12.82,2.94,59.81
1990-03-21,0.00,7.37,13.14,18.91,9.73,2.83,65.41
1990-03-22,0.64,6.85,13.825,20.80,11.40,2.58,69.50
1990-03-23,0.22,5.56,9.845,14.13,6.35,3.48,71.51
1990-03-24,0.00,-0.89,7.395,15.68,15.93,3.08,74.73
1990-03-25,0.26,3.61,7.444999999999999,11.28,6.61,4.05,76.41
1990-03-26,0.00,-1.87,3.86,9.59,10.08,1.92,63.30
1990-03-27,0.00,2.42,6.175,9.93,9.54,6.13,67.56
1990-03-28,5.26,4.18,6.51,8.84,6.15,3.75,90.77
1990-03-29,0.00,5.21,7.914999999999999,10.62,5.37,3.51,91.79
1990-03-30,0.00,4.46,8.455,12.45,5.94,2.86,86.67
1990-03-31,0.00,1.36,7.585,13.81,11.50,2.72,82.39
1990-04-01,0.00,-0.15,9.33,18.81,16.58,1.79,68.07
1990-04-02,0.00,4.80,12.44,20.08,17.81,4.65,63.64
1990-04-03,2.55,7.54,13.165,18.79,16.32,5.14,58.70
1990-04-04,0.16,6.38,10.375,14.37,8.80,4.15,51.56
1990-04-05,0.00,-0.75,5.53,11.81,6.87,1.69,64.03
1990-04-06,2.57,2.71,5.075,7.44,5.84,3.65,87.75
1990-04-07,13.78,2.60,3.9800000000000004,5.36,5.90,4.65,93.53
1990-04-08,0.04,1.33,3.195,5.06,7.20,6.56,81.96
1990-04-09,0.00,-1.60,2.63,6.86,19.06,5.00,59.59
1990-04-10,0.00,-2.32,3.7699999999999996,9.86,17.04,2.76,59.95
1990-04-11,0.06,-3.92,1.81,7.54,8.28,2.51,91.92
1990-04-12,0.02,-0.23,5.3549999999999995,10.94,12.69,2.32,82.70
1990-04-13,0.01,0.19,6.67,13.15,13.18,1.90,70.39
1990-04-14,0.00,0.63,8.379999999999999,16.13,17.51,2.43,64.43
1990-04-15,0.84,4.70,10.015,15.33,10.09,3.37,74.76
1990-04-16,0.00,5.27,9.42,13.57,14.94,2.96,63.43
1990-04-17,0.00,1.61,8.325,15.04,19.36,1.64,60.12
1990-04-18,0.87,0.29,7.159999999999999,14.03,15.91,2.97,78.91
1990-04-19,6.39,6.36,9.99,13.62,8.41,2.85,81.40
1990-04-20,0.65,2.05,9.435,16.82,15.60,2.36,72.66
1990-04-21,11.71,6.34,9.76,13.18,8.99,2.71,90.10
1990-04-22,1.54,7.19,10.09,12.99,9.90,1.47,80.04
1990-04-23,19.31,4.50,7.725,10.95,6.82,2.26,97.74
1990-04-24,4.92,6.74,8.9,11.06,6.83,3.63,89.35
1990-04-25,0.94,6.74,9.785,12.83,8.86,2.67,87.48
1990-04-26,0.36,7.37,10.67,13.97,11.49,3.57,79.33
1990-04-27,1.27,4.87,9.96,15.05,10.73,4.41,76.67
1990-04-28,0.00,3.96,7.115,10.27,20.59,8.67,64.31
1990-04-29,0.00,4.70,8.245,11.79,9.66,3.25,72.35
1990-04-30,0.23,4.35,9.219999999999999,14.09,11.76,2.42,91.73
1990-05-01,0.00,8.73,13.68,18.63,15.58,2.17,75.26
1990-05-02,0.00,7.37,13.13,18.89,23.63,4.56,65.45
1990-05-03,0.00,4.70,11.865,19.03,24.31,3.10,63.22
1990-05-04,0.00,10.47,16.695,22.92,24.33,3.26,59.89
1990-05-05,0.00,7.95,16.345,24.74,21.53,2.34,59.09
1990-05-06,0.00,7.02,14.865,22.71,23.59,1.77,57.88
1990-05-07,0.00,6.11,15.32,24.53,22.09,1.08,60.80
1990-05-08,0.13,8.59,16.83,25.07,19.83,1.74,63.02
1990-05-09,4.56,8.93,16.85,24.77,18.01,1.55,66.07
1990-05-10,0.39,11.08,17.3,23.52,20.39,2.14,67.75
1990-05-11,14.02,9.91,16.455,23.00,20.50,1.64,73.61
1990-05-12,4.78,11.54,15.69,19.84,10.37,2.01,81.78
1990-05-13,0.00,9.19,15.614999999999998,22.04,17.15,1.51,74.30
1990-05-14,0.58,9.63,15.510000000000002,21.39,19.18,1.73,79.90
1990-05-15,0.00,10.34,16.35,22.36,22.70,1.54,62.29
1990-05-16,0.18,7.90,15.93,23.96,21.79,2.12,75.57
1990-05-17,2.62,12.46,17.07,21.68,15.34,1.41,74.38
1990-05-18,0.00,9.09,13.1,17.11,19.82,3.83,68.89
1990-05-19,0.00,4.11,10.68,17.25,22.86,1.67,64.51
1990-05-20,0.00,3.76,10.879999999999999,18.00,20.49,1.75,67.49
1990-05-21,0.00,8.91,14.33,19.75,18.95,2.36,61.14
1990-05-22,0.00,8.86,14.629999999999999,20.40,14.28,1.77,80.36
1990-05-23,0.00,9.42,16.865,24.31,21.13,1.15,70.16
1990-05-24,40.49,12.87,18.4,23.93,12.13,2.58,78.78
1990-05-25,6.96,9.49,13.975000000000001,18.46,8.02,3.28,75.71
1990-05-26,0.00,6.65,12.145,17.64,22.58,2.43,68.41
1990-05-27,0.00,5.21,11.485000000000001,17.76,23.21,1.78,61.89
1990-05-28,0.00,4.90,10.05,15.20,22.13,3.25,66.48
1990-05-29,0.14,2.60,8.73,14.86,22.54,3.72,70.89
1990-05-30,0.00,3.34,9.755,16.17,24.57,2.56,66.15
1990-05-31,0.06,2.99,10.59,18.19,21.22,1.58,67.25
1990-06-01,1.56,6.70,11.32,15.94,11.67,0.83,83.42
1990-06-02,1.11,4.42,13.14,21.86,22.83,2.08,76.64
1990-06-03,0.38,10.65,13.73,16.81,10.45,2.62,78.19
1990-06-04,0.34,5.99,12.98,19.97,16.86,2.68,88.13
1990-06-05,0.00,9.13,14.600000000000001,20.07,25.12,2.14,61.89
1990-06-06,1.01,7.74,13.11,18.48,9.56,1.79,76.13
1990-06-07,0.00,11.32,16.67,22.02,17.71,1.24,69.46
1990-06-08,34.07,10.55,15.845,21.14,9.03,1.35,90.96
1990-06-09,2.23,11.57,14.2,16.83,14.04,3.14,77.69
1990-06-10,0.09,8.42,13.665,18.91,10.49,2.02,78.53
1990-06-11,0.58,7.58,14.16,20.74,14.60,3.54,79.75
1990-06-12,0.00,10.12,15.8,21.48,20.72,1.96,75.65
1990-06-13,5.43,10.24,16.34,22.44,16.22,2.07,74.69
1990-06-14,0.36,10.77,16.52,22.27,18.63,2.43,75.97
1990-06-15,0.17,12.09,16.305,20.52,13.41,2.13,69.47
1990-06-16,1.58,11.06,15.43,19.80,18.00,1.94,74.04
1990-06-17,0.00,10.39,15.24,20.09,19.54,1.24,74.38
1990-06-18,0.00,9.15,16.855,24.56,22.12,1.32,71.25
1990-06-19,0.76,11.21,18.71,26.21,18.57,2.11,75.42
1990-06-20,0.00,12.78,20.345,27.91,25.50,2.56,78.16
1990-06-21,9.47,12.97,17.445,21.92,8.73,2.29,84.16
1990-06-22,7.42,9.37,16.79,24.21,19.12,3.71,85.12
1990-06-23,8.46,11.48,15.16,18.84,9.52,1.45,82.87
1990-06-24,0.21,8.15,15.004999999999999,21.86,22.42,2.75,78.44
1990-06-25,0.00,7.89,14.915000000000001,21.94,13.61,1.71,77.72
1990-06-26,0.00,14.84,19.305,23.77,13.62,1.12,74.90
1990-06-27,0.00,11.54,18.695,25.85,26.05,1.55,76.41
1990-06-28,22.46,13.70,20.825,27.95,17.53,2.74,80.35
1990-06-29,0.00,17.08,22.415,27.75,21.77,1.13,78.80
1990-06-30,0.00,16.89,22.855,28.82,22.69,1.16,77.08
1990-07-01,2.06,15.60,19.93,24.26,15.13,2.02,81.48
1990-07-02,0.22,13.25,16.945,20.64,11.02,1.41,70.32
1990-07-03,6.49,12.20,17.545,22.89,21.09,2.29,71.69
1990-07-04,34.40,13.85,16.075,18.30,8.29,3.58,84.16
1990-07-05,0.82,9.72,15.995000000000001,22.27,21.97,2.18,76.36
1990-07-06,3.45,11.11,15.165,19.22,8.26,1.85,84.01
1990-07-07,0.00,9.15,13.600000000000001,18.05,12.91,1.83,76.94
1990-07-08,0.00,8.67,14.125,19.58,13.04,1.94,86.13
1990-07-09,12.28,14.21,19.605,25.00,12.50,2.39,85.33
1990-07-10,0.73,14.49,17.835,21.18,9.23,2.20,72.34
1990-07-11,0.00,9.99,15.075,20.16,25.85,4.39,70.51
1990-07-12,1.24,7.91,15.91,23.91,26.31,1.30,70.14
1990-07-13,1.37,10.96,18.79,26.62,23.83,1.25,71.82
1990-07-14,0.23,11.91,16.545,21.18,23.06,2.30,66.30
1990-07-15,0.00,7.59,14.91,22.23,25.36,1.82,67.73
1990-07-16,0.99,7.90,17.315,26.73,23.91,2.08,68.69
1990-07-17,0.00,12.87,18.715,24.56,16.77,1.48,68.92
1990-07-18,0.00,12.33,16.275,20.22,12.99,3.15,77.70
1990-07-19,0.00,11.54,15.115,18.69,9.79,2.91,80.79
1990-07-20,0.00,9.08,16.45,23.82,22.18,1.93,77.37
1990-07-21,0.00,9.95,18.34,26.73,23.34,2.35,71.03
1990-07-22,0.00,12.92,19.39,25.86,25.33,2.84,56.76
1990-07-23,0.00,8.23,16.450000000000003,24.67,26.49,2.85,58.16
1990-07-24,0.00,9.97,16.13,22.29,25.61,3.72,62.63
1990-07-25,0.00,8.48,15.32,22.16,14.04,2.42,83.17
1990-07-26,0.00,10.50,17.275,24.05,18.82,2.05,67.86
1990-07-27,0.00,8.82,16.855,24.89,20.60,2.15,72.29
1990-07-28,0.00,9.61,18.39,27.17,25.51,1.27,66.09
1990-07-29,0.00,10.19,20.35,30.51,25.19,1.58,61.01
1990-07-30,0.00,13.09,21.39,29.69,21.41,1.91,68.20
1990-07-31,0.00,16.00,22.64,29.28,22.67,2.13,51.94
1990-08-01,0.00,14.20,22.424999999999997,30.65,22.72,1.70,54.09
1990-08-02,0.00,15.19,20.52,25.85,25.11,2.72,59.13
1990-08-03,0.00,12.47,19.47,26.47,24.16,2.11,55.60
1990-08-04,0.00,10.63,19.59,28.55,24.14,1.32,58.25
1990-08-05,0.00,10.16,20.095,30.03,24.17,2.07,61.97
1990-08-06,6.72,14.01,20.865,27.72,14.09,2.87,67.20
1990-08-07,1.55,13.78,16.009999999999998,18.24,7.28,2.51,80.67
1990-08-08,0.00,12.82,17.265,21.71,13.37,2.26,69.42
1990-08-09,0.00,8.69,15.794999999999998,22.90,19.57,1.05,63.43
1990-08-10,1.31,9.30,17.634999999999998,25.97,15.34,2.10,73.75
1990-08-11,0.00,12.22,17.57,22.92,17.56,2.55,74.55
1990-08-12,0.00,9.56,18.71,27.86,22.29,1.95,67.55
1990-08-13,0.00,13.12,22.255,31.39,17.25,2.68,58.00
1990-08-14,0.27,13.74,22.42,31.10,18.55,2.01,61.10
1990-08-15,0.24,14.48,21.634999999999998,28.79,18.14,2.33,67.96
1990-08-16,0.00,14.16,21.615000000000002,29.07,19.51,1.57,63.79
1990-08-17,7.23,12.45,18.314999999999998,24.18,11.82,4.35,71.14
1990-08-18,0.01,8.92,15.399999999999999,21.88,16.03,1.54,67.34
1990-08-19,0.51,9.15,15.175,21.20,12.83,1.27,80.48
1990-08-20,3.58,9.26,18.025,26.79,12.15,2.54,69.55
1990-08-21,0.04,11.26,14.655000000000001,18.05,8.96,3.37,73.64
1990-08-22,0.38,12.75,16.189999999999998,19.63,11.42,5.00,77.58
1990-08-23,0.00,11.46,16.055,20.65,10.04,2.52,76.06
1990-08-24,0.00,8.49,16.035,23.58,19.59,1.28,65.20
1990-08-25,0.00,7.89,17.615,27.34,19.43,1.63,63.44
1990-08-26,0.00,11.57,19.97,28.37,15.93,1.45,65.02
1990-08-27,0.00,13.40,19.935,26.47,20.57,2.55,55.73
1990-08-28,0.00,8.73,18.705,28.68,20.46,1.17,60.17
1990-08-29,0.00,11.39,20.855,30.32,19.56,1.73,59.14
1990-08-30,0.00,12.45,21.59,30.73,19.77,1.73,51.11
1990-08-31,0.00,11.62,20.945,30.27,19.37,1.75,51.56
1990-09-01,0.04,14.19,18.095,22.00,8.35,2.79,76.94
1990-09-02,0.43,11.95,14.785,17.62,7.58,2.71,78.37
1990-09-03,0.25,10.84,14.42,18.00,7.78,2.27,75.99
1990-09-04,1.18,10.58,14.34,18.10,9.28,1.27,71.49
1990-09-05,0.62,11.49,14.8,18.11,11.02,4.73,69.99
1990-09-06,0.17,7.50,12.33,17.16,8.75,2.18,74.55
1990-09-07,16.37,10.47,13.8,17.13,6.39,2.33,83.53
1990-09-08,0.17,8.56,12.285,16.01,10.27,3.06,81.76
1990-09-09,0.19,9.00,13.185,17.37,8.62,3.51,77.07
1990-09-10,0.61,10.20,12.17,14.14,5.57,2.93,80.97
1990-09-11,0.98,9.30,13.43,17.56,9.40,3.43,76.50
1990-09-12,0.08,8.92,12.7,16.48,12.40,2.92,67.32
1990-09-13,0.16,3.70,8.635,13.57,5.58,1.41,100.00
1990-09-14,0.00,9.12,12.23,15.34,5.25,0.84,83.46
1990-09-15,0.00,8.90,13.080000000000002,17.26,11.43,2.63,72.96
1990-09-16,0.06,7.36,11.58,15.80,12.09,2.44,71.75
1990-09-17,2.06,4.04,11.1,18.16,14.91,1.03,65.75
1990-09-18,1.55,5.75,9.8,13.85,6.47,2.24,83.27
1990-09-19,0.00,3.41,9.125,14.84,5.93,2.13,86.28
1990-09-20,0.00,8.38,13.68,18.98,13.13,1.99,61.87
1990-09-21,5.69,4.97,10.885,16.80,7.03,4.11,76.67
1990-09-22,6.44,4.54,9.26,13.98,9.58,4.97,85.49
1990-09-23,29.20,9.53,14.3,19.07,7.57,2.56,93.73
1990-09-24,4.74,9.46,12.275,15.09,4.97,3.31,91.60
1990-09-25,2.22,3.13,9.76,16.39,11.50,2.62,80.18
1990-09-26,0.00,7.59,11.335,15.08,9.04,2.89,69.20
1990-09-27,0.00,7.10,10.605,14.11,10.55,2.67,75.77
1990-09-28,0.00,4.87,9.555,14.24,10.73,1.59,73.75
1990-09-29,0.00,5.60,11.385000000000002,17.17,10.64,2.47,77.87
1990-09-30,0.93,5.97,13.26,20.55,10.79,2.37,87.18
1990-10-01,5.53,13.15,18.04,22.93,5.74,2.86,77.20
1990-10-02,0.00,9.40,13.434999999999999,17.47,10.20,2.15,71.29
1990-10-03,0.00,2.66,9.855,17.05,12.13,2.17,83.78
1990-10-04,2.15,6.03,12.085,18.14,8.23,2.95,83.55
1990-10-05,0.00,7.62,10.845,14.07,5.75,2.02,75.34
1990-10-06,0.00,5.28,10.89,16.50,4.49,3.31,88.14
1990-10-07,3.14,6.49,11.21,15.93,4.70,1.81,96.79
1990-10-08,0.68,8.12,10.11,12.10,3.95,4.55,78.32
1990-10-09,0.00,4.53,8.55,12.57,9.19,1.73,71.76
1990-10-10,0.00,0.34,7.43,14.52,11.21,2.59,82.30
1990-10-11,0.00,0.34,8.37,16.40,10.89,1.99,80.82
1990-10-12,0.01,1.78,9.915000000000001,18.05,10.00,1.44,76.08
1990-10-13,0.00,1.84,11.535,21.23,9.63,1.29,80.77
1990-10-14,0.00,5.56,13.149999999999999,20.74,8.86,1.63,83.19
1990-10-15,0.00,5.40,13.190000000000001,20.98,9.86,2.66,70.46
1990-10-16,0.00,6.28,13.73,21.18,10.55,2.25,61.03
1990-10-17,0.00,5.35,12.524999999999999,19.70,10.35,2.25,65.35
1990-10-18,0.00,7.13,12.315,17.50,5.59,2.01,76.72
1990-10-19,0.00,11.16,14.615,18.07,4.72,0.76,75.63
1990-10-20,0.00,8.94,13.035,17.13,4.47,3.75,79.16
1990-10-21,0.00,4.15,7.4350000000000005,10.72,6.56,4.95,62.91
1990-10-22,0.00,-0.67,3.055,6.78,7.61,2.34,74.90
1990-10-23,0.00,-5.17,2.5200000000000005,10.21,9.22,1.44,66.89
1990-10-24,0.00,-5.51,2.3449999999999998,10.20,8.84,1.78,67.73
